"group","doc_id","unique_phrase_id","sentences","date","evidence_proportion","avg_polarity","uncertainty_proportion"
2,202004281,"202004281_222","Puis je vais vous dire aussi... et si la population ne suit pas les consignes comme telles, je ne serai pas gêné de recommander le confinement de façon importante pour ne pas nous retrouver dans une situation où on aura à choisir entre monsieur Y et monsieur X ou madame Y et madame X, pour les soins intensifs. M. Chouinard (Tommy) : Et sur l'échelle... M. Arruda (Horacio) : Et sur l'échelle, écoutez, comme je vous le dis, là, je ne suis pas en... Un, qu'il va y avoir des cas puis etc., je peux vous dire que c'est 100 %, mais est-ce que ces cas-là vont être incontrôlables, dans le sens... la réponse est non. Et n'oubliez pas qu'on fait une stratégie. On ne demande pas aux gens qui sont à risque de se déconfiner ou d'aller travailler. Nous prenons les personnes qui vont peut-être l'attraper, mais qui vont avoir le moins d'impact sur leur vie comme telle. Certains vont faire la maladie de façon asymptomatique, certains pourront avoir besoin d'être hospitalisés. J'espère, pas trop de gens qui vont mourir, O.K., parce que je veux être au clair, là, il ne faut pas penser que... Le virus, là, il est ici puis il est ici pour longtemps. Ça fait qu'on peut décider de reporter tout ça en septembre ou en... avec la saison de la grippe, ce qui, à mon avis, ne sera pas nécessairement les éléments... Et puis je pense que chaque gouvernement regarde son épidémiologie locale, hein? Nous, on déconfine dans les régions, ce qu'on appelle plus froides par rapport aux chaudes, et c'est très bien dit par toutes les recommandations internationales qu'il faut regarder l'épidémiologie la plus locale possible pour être capable de prendre des décisions. Ça fait que je pense qu'au Québec on est en mesure de le faire. On sait, c'est un pari risqué. Le virus, là, on ne peut pas l'éliminer.",2020-04-28,0.117647058823529,-0.00831021835519586,0
3,202004281,"202004281_289","Ce qu'on veut éviter, là, c'est une courbe qui recommence à faire ça, comprenez-vous? On veut que la courbe... Elle va augmenter, là, c'est sûr, on va avoir de la circulation. Mais ce qu'on veut, c'est maintenir la courbe aplatie à un assez bas niveau pour ne pas surcharger notre système de soins, mais éviter une amplification. D'où l'importance que chacun fasse ce qu'il a à faire pour éviter de… La somme des petites épidémies peut devenir des grandes épidémies. Et c'est clair que, si jamais, dans une entreprise manufacturière ou autre, il y a une épidémie, on va intervenir, on va contenir, on va peut-être cesser les opérations, s'assurer que les familles de ces personnes-là ne sont pas malades. Tout ça va être maintenu, justement, pour éviter que la courbe remonte de façon significative. Et puis on va bien entendu tester, tester, tester la population pour voir comment le virus se propage, probablement, même, des personnes qui sont asymptomatiques. Il va y avoir des échantillonnages qui vont être faits. M. Bergeron (Patrice) : Et maintenant, en… Oui. M. Legault : Je veux juste être bien clair aussi, M. Bergeron. L'idée du graphique, c'était surtout de regarder la situation ailleurs que dans les CHSLD. Donc, moi, je ne tire pas de conclusion sur la situation dans les CHSLD. C'est pour ça d'ailleurs qu'on ne modifie pas les consignes dans les CHSLD, c'est pour ça qu'entre autres on ne veut pas que les gens continuent de sortir.",2020-04-28,0.176470588235294,-0.010726277826141,0
1,202004291,"202004291_255","M. Dion (Mathieu) : Bonjour. Mme McCann, je sais que vous devez avoir un discours rassurant, mais, dans les cas des deux hôpitaux où il y a des éclosions à Montréal, les gens sont beaucoup plus inquiets que vous l'êtes. Le taux d'occupation dans les urgences montréalaises, on le voit, il est à la hausse. Il y a une pénurie de personnel qui augmente. Montréal-Nord soulève des inquiétudes. Vous avez reconnu l'avoir échappé dans les CHSLD. Quelle garantie avez-vous à nous offrir que vous n'allez pas l'échapper à Montréal? Mme McCann : Bien, écoutez, je pense que ce qu'on peut dire, là, c'est qu'on a affaire à un virus, un nouveau virus qu'on ne connaissait pas, et on s'ajuste souvent, parce qu'on découvre des nouvelles choses par rapport à ce virus, notamment la contagion par des personnes asymptomatiques. Alors, ça, ça a été un facteur très, très important dans nos CHSLD. Et là on fait des enquêtes épidémiologiques au niveau de nos hôpitaux, Sacré-Coeur et Hôpital Maisonneuve-Rosemont, qu'est-ce qui s'est passé. Les mesures sont prises actuellement pour contenir l'éclosion. Il y a vraiment des mesures très, très importantes qui sont prises, et la Santé publique fait son enquête. Toutes les activités urgentes sont maintenues. C'est sûr que c'est préoccupant. C'est sûr que Montréal est préoccupant. On doit le dire clairement.",2020-04-29,0.235294117647059,-0.0117604059167527,0
1,202004301,"202004301_295","Présentez-nous comment vous allez faire ça. M. Arruda (Horacio) : Écoutez, je ne vais pas rentrer dans le détail, parce que, sous peu, vous allez avoir l'occasion de me poser des questions et que je puisse répondre à plusieurs éléments. Mais déjà, par exemple, la situation qui se passe dans Montréal-Nord, actuellement, la directrice de santé publique va ouvrir demain ce qu'on appelle... non pas seulement des cliniques d'évaluation comme on a fait récemment pour des cas, mais des cliniques de dépistage. Ça, c'est en train de s'organiser, puis on est en train de faire le plan, avec toutes les directions de santé publique, là... Puis c'est clair que, quand on va déconfiner, on va tester les milieux qu'on va déconfiner de façon importante. Comme je vous le dis, actuellement, on a une disponibilité de 14 500 tests qu'on pourrait mettre en «switch on» demain matin. Il faut, par contre, utiliser les tests à bon escient parce que, si on les fait n'importe comment, par exemple dans des régions où il n'y a pas beaucoup de cas, le taux de positivité va être faible et on n'aura pas... on a toujours maintenu des taux très élevés, à 15 %, 16 % de positivité, ce qui est un bon indicateur. Ça démontre qu'on utilise le test dans les bons milieux. Mais c'est clair qu'il va y avoir un élargissement et ça va se faire non pas sur la base seulement de prise de rendez-vous ou etc., mais des cliniques de dépistage rapide pour des gens qui ont des symptômes ou des asymptomatiques dans certains territoires. Le Modérateur : Merci. Prochaine question, Fanny Lévesque, La Presse. Mme Lévesque (Fanny) : Oui, bonjour. On apprend ce matin que Québec a failli être victime d'une fraude de 45 millions pour l'achat de masques N95. L'affaire s'est retrouvée devant la Cour supérieure qui a finalement donné raison au CHU de Québec dans cette histoire-là. D'abord, est-ce qu'il y a eu d'autres cas similaires, à savoir, est-ce que le Québec a déboursé de l'argent pour des équipements qu'il n'a jamais reçus? Et est-ce que vous estimez que le CHU de Québec, dans ce cas-ci, a bien fait sa vérification diligente? M. Legault : Bon, selon les informations que j'ai, il n'y a pas d'autres cas similaires.",2020-04-30,0.235294117647059,-0.00552814139650627,0
1,202005071,"202005071_185","R0, dans le Grand Montréal, qui est autour de 1, est-ce que ce serait possible, d'abord, peut-être de préciser s'il s'agit du taux de transmission à l'extérieur des RPA, des CHSLD, donc dans la communauté, et ensuite de dire est-ce qu'il faudra serrer la vis encore si ça ne bouge pas? M. Arruda (Horacio) : Effectivement, ce n'est pas... Les CHSLD ont été exclus de la mesure parce que les CHSLD sont associés à une transmission interne, un peu liée à la communauté, mais ce n'est pas... c'est un phénomène à part. Donc, cela, il faut qu'on le contrôle. Ça, c'est clair qu'il faut qu'on le contrôle. L'autre est au niveau du 1. Il y inclut les RPA et les autres milieux de vie qu'on considère moins fermés sur eux à cause, notamment, de la mobilité des personnes en RPA, qui n'est pas la même que celle... comme telle. Et on va le surveiller de très, très près. Je vais vous dire, c'est un des éléments, là, le R0, en lien aussi avec l'analyse, je vous dirais, plus qualitative des éclosions qui peuvent arriver dans les milieux qu'on a déjà réouverts, le comportement des individus et l'augmentation des tests qu'on va faire aussi de façon significative. On va tester probablement maintenant, dans nos approches, les cas asymptomatiques qui sont en contact avec un cas, c'est-à-dire, pour détecter des gens. C'est sûr que, si on le met... si on utilise les tests un peu partout chez des asymptomatiques, on va perdre en facteur de positivité. Actuellement, notre niveau de positivité était autour de 16 %, 17 %, 18 %. Donc, ça veut dire qu'on a utilisé une bonne stratégie parce que, quand on teste, on trouve des cas. Si on baisse à 1 % ou 2 % parce qu'on teste à la mauvaise place, c'est une perte de... surtout quand le nombre de tests est relativement limité. Je dis relativement parce qu'on pourrait avoir des millions puis des millions de tests, puis ça n'a pas été fait non plus, nécessairement, ailleurs dans le monde, à part peut-être en Chine. Donc, actuellement, on va surveiller ça, là, ce R0 là. Les modèles vont être mis à jour minimalement une fois par semaine parce qu'il faut quand même avoir de la donnée pour que le modèle change, puis etc. Ça fait qu'on va véritablement regarder ça, en plus l'élément de la capacité, comment les hospitalisations vont se comporter. Les cas, là, ils vont augmenter, là.",2020-05-07,0.222222222222222,0.00493179659846326,0
1,202005111,"202005111_194","M. Bossé (Olivier) : On a vu des directions d'école, des professeurs, prendre la température des élèves avant d'entrer ce matin. Est-ce que c'est utile, nécessaire? Et est-ce qu'on va voir une séparation entre les écoles privées, les écoles publiques, pour la gestion du virus dans les prochaines semaines, vous pensez? M. Arruda (Horacio) : Écoutez, le protocole qu'on applique, nous, ne recommandait pas nécessairement la prise de température à moins qu'un enfant démontre des signes évidents de température, a l'air moche, et etc., parce que la prise de température n'est pas un indicateur nécessairement que c'est ça. Et, deuxièmement, il y a beaucoup de débats autour de ça au point de vue scientifique. C'est sûr que dans les aéroports, on va le pratiquer comme méthode de «screening», là, mais les évaluations scientifiques n'ont pas été là. Ce n'est pas... ça ne nuit pas comme tel, mais je pense que c'est plus la surveillance des symptômes comme tels qui va être l'enjeu. Puis quelqu'un peut-être complètement asymptomatique puis on le sait, là, qu'il pourrait être porteur. Donc la prise de température n'est pas quelque chose qui est absolument recommandé. Le Modérateur : Merci. Prochaine question, Hugo Lavallée, Radio-Canada. M. Lavallée (Hugo) : Oui, bonjour, M. le premier ministre. Je comprends que vous avez pris connaissance des nouvelles projections de la santé publique, donc, publiées vendredi. Je comprends aussi que vous n'allez pas prendre de décision si c'est trop risqué. Mais, à la lumière des conclusions qui sont quand même assez inquiétantes, on parle d'un nombre d'hospitalisations qui pourrait bondir cet été à Montréal, de décès hors CHSLD augmentés significativement aussi, pourquoi ne pas tout de suite, là, suspendre cette idée de rouvrir commerces et écoles le 25 mai, dire, écoutez, là, on met cette date-là sur pause, en attente? Cette idée-là ne se mettra pas nécessairement en place parce qu'il y a beaucoup de gens qui, voyant venir cette échéance-là, sont très inquiets, se demandent si on ne prend pas des risques inutiles, s'il n'y a pas une pression qui s'exerce justement pour accélérer le déconfinement.",2020-05-11,0.176470588235294,-0.000606942968758367,0
2,202005111,"202005111_376","Les décisions qu'on a prises sur le déconfinement étaient basées sur les indicateurs du nombre de cas, de ce qui se passait au niveau hospitalier, les soins intensifs, etc., puis de l'information qu'il y avait de l'activité intense à Montréal-Nord. Ce n'était pas en lien avec les scénarios. Ce n'est pas le scénario qui est venu décider de faire du déconfinement. M. Chouinard (Tommy) : J'aimerais qu'on aborde la question de Montréal parce que vous avez annoncé qu'il y a déjà, donc, plus de dépistage qui se fait à Montréal. C'est quoi, le diagnostic de ce qui se passe à Montréal précisément? Est-ce qu'on parle tout le... Vous avez évoqué, M. le premier ministre, également, les deux mondes, les CHSLD versus la population en général, mais là qu'en est-il du résultat des tests que vous avez faits pour mesurer l'état de la contagion à Montréal? Qu'en est-il? M. Arruda (Horacio) : Bien, écoutez, je veux juste vous dire que je peux vous dire qu'il y a des tests qui sont faits actuellement, mais l'analyse de tous ces tests-là par des gens de Montréal pour me dire : Bon, bien, tant de cas, c'est des contacts asymptomatiques de cas de gens qui ont été des travailleurs de la santé qui ont travaillé dans tel milieu, je n'ai pas cette information-là encore, ça va venir au cours des prochains jours. Le Modérateur : Merci. On va maintenant... M. Chouinard (Tommy) : ...un aperçu de ce qui en est, de la transmission communautaire à Montréal, au-delà de ce qui se passe dans les CHSLD? M. Arruda (Horacio) : C'est-à-dire, ce que j'ai comme information, c'est qu'il y a de la transmission probablement plus active dans les quartiers chauds, comme, notamment, la région de... mais il y en avait eu dans Côte-des-Neiges, dans la région de Montréal-Nord, comme tel. Mais, si vous me dites par rapport aux tests qui ont été faits au cours des derniers cinq jours, le détail analytique, ça, je ne l'ai pas. Mais on sait que, de par le fait que le nombre de cas est plus concentré à certains territoires avec des zones chaudes que vous pouvez voir sur les cartes de Montréal, il y a probablement là de la transmission active.",2020-05-11,0.176470588235294,-0.000121787845573011,0
1,202005121,"202005121_123","Puis, donc, ce qu'on va faire, là, c'est qu'on pense qu'avec ce qu'on vient de vous dire... C'est sûr qu'on a dit 14 000 vendredi dernier, on n'est pas rendu là. La semaine dernière, on était à 11 000 tests. Le week-end, il y a toujours une baisse à la fois parce que les gens se présentent moins, puis pas parce que l'offre n'est pas là, mais les gens se présentent moins les week-ends... Donc, on pense bien qu'on va être en mesure d'augmenter et d'atteindre ce fameux 14 000 dans le courant de la semaine. Les chiffres d'hier n'arrivent seulement que cet après-midi ou vers 3 ou 4 heures comme tel. Donc, on a... on sent une augmentation, pas au rythme qu'on avait demandé, mais c'est pour ça qu'on va faire «push» dans la population, qu'on invite les gens de ce secteur-là. Et d'ailleurs, le plan de Montréal va couvrir à la fois beaucoup la partie de Montréal-Est, Hochelaga, Montréal-Nord, va aussi aller à Rivière-des-Prairies... Donc, l'autobus va se déplacer pour... et on va faire inviter les gens pour les avertir pour venir se présenter, particulièrement s'ils ont des symptômes ou s'ils ont été en contact avec un cas et qu'ils sont asymptomatiques. Le Modérateur : Sous-question. M. Chouinard (Tommy) : M. le premier ministre, vous nous annoncez votre présence à Montréal jeudi et vendredi. J'ai cru comprendre, dans votre allocution d'ouverture, que vous entendez également, là, rencontrer des gens de la gestion, là, si j'ai bien compris. Est-ce que ça va à votre goût, à Montréal, sur la façon d'opérer les choses? M. Legault : Bien, écoutez, la situation est difficile. La situation est difficile en particulier dans les CHSLD. Il y a eu certains quartiers où il y a eu des éclosions. Donc, ce n'est pas simple, mais je pense que les gens actuellement font ce qu'ils doivent faire. Donc, je suis quand même satisfait, là, de ce que les gens font avec les ressources qu'ils ont.",2020-05-12,0,-0.00888888888888888,0
1,202005141,"202005141_166","Le Modérateur : on va passer à yves poirier. M. Arruda (Horacio) : monsieur le ministre, permettez-vous de parler du programme de dépistage s'il vous plait? premièrement, je tiens à vous dire que les chiffres que le premier ministre vous a offert, c'est les chiffres d'avant hier, parce qu'il faut comprendre que les données de la journée d'hier vont rentrer en courant d'après-midi. Je m'attend à ce que l'on ait vraiment dépassé ou atteint le quatorze mille tests qu'on vous a fixé. j'aimerais par contre spécifier, puis ma collègue dr drouin pourra le faire- actuellement, on est une des provinces, puis un des endroits où on teste le plus. malgré tous les commentaires qu'on fait, tester et tester qu'on est en train d'appliquer. Mais on ne peut pas tester huit millions de personnes en même temps. Donc on a une approche stratégique qui permet à la fois de traiter les cas et les contacts, puis de faire les interventions, faire les investigations. puis on commence maintenant à faire des dépistages communautaire. on a parlé de patients asymptomatiques. la directrice de la santé publique de montréal me disait que certains parents viennent avec leurs enfants symptomatiques pour faire tester les enfants proches des autobus. ce n'est pas la clientèle qui est visée actuellement. je peux comprendre que c'est pas facile, quand on écoute un point de presse, d'avoir des détails précis là-dessus. c'est véritablement les gens qui sont asymptomatiques mais qui sont en contact avec quelqu'un qui a des symptômes. un premièrement: vous avez des symptômes, vous venez vous faire tester. Deux : vous avez, vous vivez avec quelqu'un qui a des symptômes, vous venez vous faire tester. et ça, je pense que c'est important de le préciser. et c'est important aussi que vous écoutiez les consignes de chacune de vos directions de santé publique, parce que ce que décide montréal n'est pas la même chose, la même modalités que va faire la montérégie. laurentides, lanaudière et laval fait que je voulais amener cette précision et je sais pas si ma collègue, docteur drouin veut ajouter là-dessus comme tel. Mme Drouin (Mylène) : mais je pense que ça résume quand même assez bien l'importance, actuellement, surtout dans les cliniques mobiles on a des sites fixes puis, on a maintenant cinq cliniques mobiles qui sillonnent l'île de montréal. et, en effet, on avait un objectif pour le dépistage populationnel de trois milles et on l'a dépassé aujourd'hui, on est à trois mille quatre cent quatre vingt onze hier, et on ajoute des unités mobiles. il est possible qu'il y en ait d'autres la semaine prochaine, des additionnels, et clairement, c'est vraiment les gens symptomatiques et les gens asymptomatiques qui ont été en contact avec un cas ou avec qui sont en contact avec quelqu'un malade, et donc, les gens ont eu des directives, des écoles d'aller faire tester tout le monde, ou leurs enfants. et la même chose, si les gens ont des directives de leur employeur d'aller se faire tester avant de rentrer au travail, ce n'est pas indiqué. donc, on veut vraiment cibler des endroits où, on le sait qu'il y a une transmission communautaire, mais vraiment cibler les bonnes personnes pour être capable d'intervenir et d'isoler ces gens là le plus rapidement possible. M. Arruda (Horacio) : soyez assurés qu'on va tout faire en notre pouvoir pour augmenter la capacité de test au québec, même si elle est déjà au-delà d'ailleurs. on a encore un plan pour aller augmenter plus la chose, puis on veut maintenir cette capacité de tester, mais tester les bonnes personnes au bon moment, à la bonne place. merci. Le Modérateur : TVA nouvelles. M. Journalistel (Journaliste) : oui, bonjour.",2020-05-14,0.103448275862069,0.00385414948028378,0
1,202005181,"202005181_287","C'est ce que je pense parce que, si vous me permettez, il y a eu quand même beaucoup de cas dans les CHSLD, mais, dans la communauté, il y en a, mais il n'y a pas eu... on a vraiment aplati la courbe de ce côté-là. Si on n'avait pas eu l'histoire des CHSLD, on aurait vraiment une courbe très, très basse. Mais ce qui va être aidant, c'est les tests qu'on va faire actuellement, mais surtout les tests de séroépidémiologie qui vont se faire ici, au Québec, comme ailleurs au Canada, puis, à ce moment-là, on va pouvoir avoir une idée de ce que ça peut représenter. Mais je ne pense pas, là... Il ne faut pas penser qu'on a 60 % de gens qui ont été infectés au Québec, là. On est loin de là. En tout cas, si c'est le cas, tant mieux, hein, je vous dis, surtout si ça amène une protection, mais on est encore dans des zones basses, puis tout le monde s'entend pour dire, je n'aime pas ça dire ça, mais qu'il va probablement y avoir une deuxième vague dans le contexte où on n'a pas immunisé la majorité de la population. Mais, qui sait, les virus peuvent des fois nous apporter des surprises. M. Lacroix (Louis) : Ma deuxième question, c'est un peu en lien avec ça, parce qu'il y a certains pays, dont le Danemark, entre autres, qui a décidé, au cours des dernières heures, d'offrir un test de dépistage à tous les adultes, qu'ils soient symptomatiques ou asymptomatiques. Donc, tout le monde qui demande d'avoir un test pour savoir s'il l'a, s'il est porteur ou non de la COVID-19, est autorisé à le faire. C'est quand même une population importante, là, on parle d'un peu plus de 6 millions de personnes au Danemark. Ça ressemble un peu au Québec, là. Est-ce que c'est quelque chose qui est envisageable chez nous? Est-ce que c'est quelque chose à laquelle vous songez? M. Arruda (Horacio) : Écoutez, à ce stade-ci, je vais vous dire bien honnêtement, ça plaît à l'esprit en théorie, mais, en pratique, là, même si on a des gens qui sont négatifs puis qu'on est au début de leurs symptômes ou pas du tout au début de leurs symptômes, mais que le test n'est pas encore positif, ça ne veut pas dire que, dans deux jours, il ne le sera pas. Ce que moi, je proposerais, puis ce qui s'en vient, c'est vraiment les études séroépidémiologiques qui vont nous permettre de dire, selon le type d'anticorps, c'est-u un anticorps récent ou un anticorps plus vieux. C'est comme ça qu'on fait...",2020-05-18,0,-0.00292694617954134,0
1,202005191,"202005191_309","Mme McCann : Bien, il y a toujours une analyse qui est faite, hein, par la Santé publique puis par l'équipe du réseau de la santé. Et, ce qu'on voit, c'est qu'après deux mois, là, c'est que les équipes savent quoi faire quand il y a une éclosion. Mais il faut voir l'origine, bien entendu, ça, c'est très, très important. Mais, aussitôt que ça se passe, on sait quoi faire. Alors, on met les mesures en place et ça a un effet de juguler, hein, de stopper la propagation parce qu'on sait quoi faire rapidement. Alors, évidemment, il faut analyser qu'est-ce qui s'est passé, et ça peut être des sources différentes d'une situation à l'autre.",2020-05-19,0.166666666666667,0,0
2,202005191,"202005191_316","Mme McCann : Dr Arruda? M. Arruda (Horacio) : Écoutez, on pourrait regarder, un peu comme dans l'influenza, ça peut être des visiteurs qui peuvent être la source, parce que ça circule dans la communauté, ça peut être un travailleur de la santé qui est asymptomatique, mais qui va développer ses symptômes, par ailleurs. Ça fait que c'est souvent... c'est tout simplement parce que c'est un milieu semi-fermé, mais il n'est pas fermé complètement, donc, des interactions peuvent se faire. Ça peut être parce qu'un patient est allé à l'extérieur pour aller chercher d'autres types de soins et a été infecté puis incube. C'est tout ça qui peut faire le mélange. Je peux vous dire c'est que, ce qu'on sait en termes de dynamique générale, la première vague est associée à des gens qui avaient fait des voyages, asymptomatiques, qui sont revenus, qui ont travaillés. Après ça, il y a des gens qui sont allés d'un certain centre à l'autre parce qu'ils travaillaient dans des agences, qui étaient infectés, pas de symptômes, puis qui ont transmis la maladie. Là, actuellement, je vous dirais, ça pourrait être de différentes sources. C'est sûr que, là, actuellement, si vous me permettez, compte tenu qu'on a un peu mieux... on est mieux, mais ce n'est pas encore terminé, mais beaucoup mieux réglé la question de capacité, puis de traitement, puis de soins, puis de ne pas faire affaire avec des agences, puis de gens qui se déplacent à une autre, sans que ce soit impossible complètement, quelquefois. Bien, on est en mesure d'avoir... Il va y avoir des cas. Il va y avoir des cas dans les CHSLD. Ce qui va être important, c'est de les contenir le plus rapidement possible et de mettre en pratique les applications. C'est pour ça que les équipes dédiées, les équipes PCI vont jouer un rôle majeur.",2020-05-19,0,0.00194610951341487,0
1,202005201,"202005201_355","On revient souvent avec cet exemple-là, là. Pour les 70 ans et plus, est-ce qu'il y a des prescriptions particulières? Et par ailleurs vous avez glissé un mot sur le masque, tantôt, là. Est-ce que ça veut dire... Ces rassemblements-là, là, pour un barbecue, le masque, bon, tu sais... en tout cas, qu'en est-il? M. Arruda (Horacio) : Non, mais ce que je voulais dire, c'est que, quand les gens vont se déplacer pour aller vers l'endroit, si, à un moment donné, pour une raison x ou autre, ils doivent rester plus longtemps collés x, là, le port du masque, c'est un élément d'hygiène respiratoire. Premièrement, si vous êtes malade, là, puis que vous avez des symptômes, de grâce, n'allez pas... Non, mais il faut le répéter. Des fois, les gens ont... Puis on sait qu'on a un risque parce qu'il y a des gens asymptomatiques qui peuvent le faire. Deuxièmement, souvent, c'est des gens qu'on connaît, hein, avec qui on peut avoir confiance sur ce qu'ils ont pu faire antérieurement, là. C'est un élément. Puis là la question des personnes âgées, bien, c'est sûr que, si vous êtes une personne vulnérable avec une maladie chronique puis vous avez 82 ans, si vous allez à l'extérieur, vous allez à ce souper-là, il y a un potentiel, avec des maisonnées, quand même, que vous puissiez être infecté. Le risque n'est pas... Mais ce n'est pas comme si vous allez partout à l'extérieur, puis etc. Si vous restez dans votre bulle maisonnée avec qui vous vivez, votre garçon... Bien, disons, un garçon puis sa mère, puis il est invité chez l'autre sœur. Bien, je veux dire, si la personne reste dans sa bulle, elle ne se rapproche pas de deux mètres des autres, elle pourrait être à l'extérieur, au parc, dans une bulle... je veux dire, dans une zone où elle est plus proche, elle peut être assise sur sa chaise, puis son fils est à côté d'elle, mais l'autre famille avec qui elle ne vit pas, où il y a des petits-enfants qui vont à la garderie, par exemple, ou qui travaille, on essaie de ne pas les rapprocher. C'est une décision, à mon avis, personnelle.",2020-05-20,0,-0.00398467823373956,0
1,202005211,"202005211_321","Parce qu’on a souvent… Parce qu’on est ici dans le Montréal métropolitain. Bien là, le risque est plus grand, parce que la fragilité du système R-0 il est un peu en bas de 1, mais il peut facilement monter en bas (sic) de 1. Ça veut dire que chaque personne peut en infecter plus qu’une. Si chaque personne en infecte deux, par exemple, ça va en infecter deux. Puis plus on est dense, plus on est proche, plus il y a de risques. C’est pour ça qu’il faut être beaucoup plus prudent dans la région métropolitaine. Mais il faut être prudent partout. Même à Québec, si on se met à repartir, bien, comme il y a du virus chez certaines personnes, même des asymptomatiques, ça peut se faire. Donc étape par étape, effectivement, analyse par analyse. Puis mes directeurs de santé publique aussi regardent clairement ce qui se passe sur leur territoire : tel quartier, tel quartier, tel quartier. M. Legault : Je peux vous dire que j’ai parlé avec Jean-François Roberge, le ministre de l’Éducation, hier, puis il me disait que c’était au-delà de toutes nos attentes, comment ç’a bien été, donc que c’était un vrai succès. On s’attendait à ce que ce soit peut-être difficile à certains endroits, mais ça s’est très bien passé. Donc, c’est encourageant pour le mois de septembre. M. Arruda (Horacio) : Puis à la fois les parents – si vous me permettez – puis les enfants étaient heureux. Ça vous démontre l’aspect santé mentale, psychologique, des parents.",2020-05-21,0.117647058823529,0.00294987174470675,0
1,202005212,"202005212_267","À Montréal, 1, il y a une plus grande densité de population, 2, il y a plus de sortes de groupes d'individus qui peuvent se comprendre ou pas les consignes, le défi est plus grand. Quand je parle de Montréal, je parle de la communauté métropolitaine. Je m'excuse pour la valeur, moi je demeure sans s'intéresser à Rive-Nord, je fais partie de ça, parce qu'on a souvent tendance à dire Montréal-Métropolitain, parce qu'on est ici dans Montréal-Métropolitain. Mais là, le risque est plus grand parce que la fragilité du système, l'RO, il est un petit peu en bas de 1, mais il peut facilement monter en bas de 1. Ça veut dire que chaque personne peut en infecter plus qu'une. Quand on va en infecter, chaque personne en infecte 2, par exemple, ça va en infecter 2. Puis plus on est dense, plus on est proche, plus il y a de risque. C'est pour ça qu'il faut être beaucoup plus prudent dans la région métropolitaine, mais il faut être prudent partout. Même à Québec, si on se met à partir, comme il y a du virus chez certaines personnes, même des asymptomatiques, ça peut se faire. Donc, étape par étape, effectivement. Analyse par analyse, puis les directeurs de santé publique aussi, regardent clairement ce qui se passe sur leur territoire. Tel quartier, tel quartier, tel quartier. M. Legault : Je peux vous dire, j'ai parlé avec Jean-François Roberge, le ministre de l'Éducation, hier, puis il me disait que c'était au-delà de toutes nos attentes, comment ça a bien été. Donc, c'était un vrai succès. On s'attendait à ce que ça soit peut-être difficile à certains endroits, mais ça s'est très bien passé. Donc, c'est encourageant pour le mois de septembre. M. Arruda (Horacio) : Et à la fois, les parents, si vous me permettez, puis les enfants étaient heureux.",2020-05-21,0.117647058823529,0.0100054056710404,0
1,202005251,"202005251_134","Sérieusement, vous êtes bons. Sérieusement, je me mets à votre place, puis je me dis que j’aurais rushé moi aussi, que ce soit en secondaire 1-2-3-4-5, ça aurait été difficile pour moi de me faire annoncer que je devais vivre la fin de mon année scolaire en confinement, plus de proximité avec les amis, et cetera. Ça fait que merci d’être aussi bons. Vous l’êtes, sérieusement. Maintenant, on est là pour rappeler que les mesures, il faut continuer de les faire. Puis plus ça va, moins on est censé trouver ça difficile. Il ne faut pas résister, il ne faut pas se battre contre ça. Il faut essayer de diminuer le plus possible les chances de propager ce virus-là. Puis on le sait pas, ni vous ni moi, si on l’a : il y a toute la question d’être asymptomatique pendant une semaine. Ça se peut que je l’aie, ça se peut que vous l’ayez. Il faut vraiment faire attention à ça, parce que, bien, on sait les conséquences graves que ce virus-là peut avoir sur une personne ou sur une famille. Donc, on est là pour répéter que le 2-mètres, c’est important. Vous pouvez les voir, vos amis. Les règles ont changé, les mesures ont changé : il y a moyen, quand même de retrouver une certaine vie sociale ; ça fait du bien ; évidemment, on respectant le nombre de monde, la distance, et cetera. Mais de mettre le masque, le masque, pardon, c’est vraiment, réellement une façon de pas propager le virus. Fait que s’il vous plaît, je vous fais confiance, en fait.",2020-05-25,0,-0.00214825869653839,0
1,202005252,"202005252_97","Donc merci d'être aussi bon. Vous l'êtes. Sérieusement. Maintenant, on est là pour rappeler que les mesures, il faut continuer de les faire. Puis plus ça va, moins on est censé trouver ça difficile. Il ne faut pas résister, il ne faut pas se battre contre ça. Il faut essayer de diminuer le plus possible les chances de propager ce virus-là. Puis on ne le sait pas ni vous ni moi si on l'a. Il y a toute la question d'être asymptomatique pendant une semaine. Ça se peut que je l'aie, ça se peut que vous l'ayez. Il faut vraiment faire attention à ça parce que, bien, on sait les conséquences graves que ce virus-là peut avoir sur une personne ou sur une famille. Donc on est là pour répéter que le 2 mètres, c'est important. Vous pouvez les voir, vos amis, les règles ont changé, les mesures ont changé. Il y a moyen quand même de retrouver une certaine vie sociale, ça fait du bien. Évidemment en respectant le nombre de monde, la distance, etc. Mais de mettre le masque, c'est vraiment, réellement une façon de ne pas propager le virus. Fait que s'il vous plaît, je vous fais confiance en fait, je le dis, mais je me dis que vous allez le faire de toute façon.",2020-05-25,0,-0.00213278327465179,0
